,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,volume_decomposed_log_mean_gfp,rrpu
1508,CC118Lpir,Hiyiir_h1,pSeva231,70,-0.4000484893406971,2.2065539678793704,0.358748073108036,0.6819586957131509,0.1064557031068686,0.9904571981584612,0.3567094677842368,-0.3891195015644907,-0.031424618510616883
1509,CC118Lpir,Hiyiir_h1,pSeva231,100,-0.4153907543230005,2.2102296417364644,0.3572289066721849,0.6588715941141579,0.11676103118602632,0.9923993572945832,0.354785474618084,-0.4032690011023952,-0.05854890121531684
1510,CC118Lpir,Hiyiir_h1,pSeva231,200,-0.37050506106110814,2.270976576659768,0.3643239166110167,0.6600032767367078,0.11725234910188713,0.9910773827964692,0.3618108660375813,-0.3620435860167457,0.02156148235246965
1511,CC118Lpir,Hiyiir_h1,pSeva231,500,-0.3843715187603279,2.2835484670842097,0.3644162540578394,0.6685700104194785,0.11795677812943807,0.9921703874779038,0.3618721658623896,-0.3767744549553313,-0.007443895691213542
1512,CC118Lpir,Hiyiir_h1,pSeva231,1000,-0.4022913338314816,2.291337189407635,0.3595575625705236,0.6806515478763419,0.13602282325189444,0.9913687369380754,0.3562157280853533,-0.3943606050684065,-0.04151647874369245
1513,CC118Lpir,Hiyiir_h1,pSeva231,2000,-0.3334034312088139,2.4569189752215372,0.3725301441811962,0.6410358384675496,0.1218376582453199,0.9876317290812978,0.3697548100955054,-0.3373125520610538,0.0712285617499351
1514,CC118Lpir,Lcara_i1,pSeva231,0,1.2710091657942502,2.4527523702724903,0.4374747028047247,0.5240019256373608,0.5675971320438751,0.9853012704005976,0.3601757405680474,1.2468211323395109,7.950112146958145
1515,CC118Lpir,Lcara_i1,pSeva231,5,0.6503523103770477,2.2499188016114102,0.4711858062264103,0.5691761318320885,0.4800048390193957,0.991271386671282,0.4133552122260904,0.7106685891214606,3.8365340252709252
1516,CC118Lpir,Lcara_i1,pSeva231,10,0.3294636750883005,2.2736865878378354,0.4646950880508763,0.6007816781646886,0.4537274256742729,0.9924338720910842,0.41410862157410266,0.3743932236181364,2.180626363087437
1517,CC118Lpir,Lcara_i1,pSeva231,20,-0.09001822627093298,2.279995171754895,0.41268143822638814,0.6289777431214765,0.3552205318576879,0.9947309782065796,0.3857673978836581,-0.0616509762934861,0.7165783095697144
1518,CC118Lpir,Lcara_i1,pSeva231,30,-0.14414071019146366,2.285592522233108,0.3997386051141388,0.6273136734995178,0.31638658342290826,0.9916405089051824,0.37920417053690253,-0.12073063400054546,0.5629129405414075
1519,CC118Lpir,Lcara_i1,pSeva231,40,-0.3375505307520069,2.116685207219396,0.3659749068984277,0.7147828572580768,0.2974829395211145,0.9941135481856512,0.3494061740361732,-0.29413749187083804,0.16093582036991746
1520,CC118Lpir,Lcara_i1,pSeva231,70,-0.36037275468423213,2.289283590926067,0.35572185598139294,0.6746185072203182,0.18246271240486306,0.9885060996280308,0.34975027272407266,-0.3495561623092553,0.04648631693599956
1521,CC118Lpir,Lcara_i1,pSeva231,100,-0.3558584893833572,2.2614325600760745,0.35785342539164106,0.6783465987742789,0.19339254127800215,0.9920408747339766,0.3510976762267584,-0.3415472372980459,0.06263669632073043
1522,CC118Lpir,Lcara_i1,pSeva231,200,-0.3800005906637888,2.326893194573844,0.3565090654583297,0.7334664030286064,0.15808466974564991,0.992009026616378,0.352026163722626,-0.37425184882086093,-0.002507103914101251
1523,CC118Lpir,Lcara_i1,pSeva231,500,-0.3339798362620903,2.4000009515190226,0.3691797074044702,0.6864416660244078,0.2099892599627168,0.9927585579912918,0.3609483631956867,-0.3337869494023334,0.07840955836320075
1524,CC118Lpir,Lcara_i1,pSeva231,1000,-0.372045293596791,2.3420175244624173,0.35992861284477445,0.6919180967171034,0.15612901361173534,0.991658601757164,0.3555146898253441,-0.3671973585882016,0.011364970967273113
1525,CC118Lpir,Lcara_i1,pSeva231,2000,-0.3080639639731164,2.5106589069448457,0.37182136021728,0.6628906926753965,0.1924658213860284,0.9917530187668431,0.36486966817760536,-0.3198257519635311,0.10709585852434284
1526,CC118Lpir,Litr_l1,pSeva231,0,1.328225625176228,2.5431506203863763,0.4649221768385065,0.5462310229240901,0.5443552815317413,0.9833366250090656,0.3900021863617748,1.2626920422941332,8.108681328568496
1527,CC118Lpir,Litr_l1,pSeva231,5,-0.06316720517281289,2.2819377554160822,0.4412247891526008,0.6589453346698364,0.3706876770056008,0.9937611342219504,0.40979086829033395,-0.0334388543803169,0.7932226687157701
1528,CC118Lpir,Litr_l1,pSeva231,10,-0.18668971221019096,2.222936507079661,0.4166275331635631,0.6527629821697501,0.2989900349737947,0.9955417508045342,0.3975694205281841,-0.15257438160192827,0.4837770253536165
1529,CC118Lpir,Litr_l1,pSeva231,20,-0.26461232430624143,2.264864669711553,0.37712154902664413,0.6473845614878836,0.24004302131390756,0.993069227702588,0.36609536382436986,-0.2454770565364477,0.26679330334156914
1530,CC118Lpir,Litr_l1,pSeva231,30,-0.2099557357194876,2.2265533707756258,0.3802557525513852,0.6054610102350183,0.2497171149204977,0.9889766159674656,0.36820880658612143,-0.1824855409451515,0.41170435133782857
1531,CC118Lpir,Litr_l1,pSeva231,40,-0.32277335560038545,2.2150595524758856,0.37332471202564377,0.6651990236966663,0.25363883931568537,0.9902792447928952,0.3611166174895261,-0.2962042253531552,0.15655281487976927
1532,CC118Lpir,Litr_l1,pSeva231,70,-0.2646704025021993,2.3394355828748283,0.37832486010018573,0.6558157214990804,0.21305965877953487,0.9886037884185002,0.3696382154509195,-0.2570164424585373,0.24122225296184846
1533,CC118Lpir,Litr_l1,pSeva231,100,-0.29351435695353584,2.29924804680768,0.36955706578551706,0.6554520360313436,0.22434005833912787,0.9915471480276052,0.36013739712397136,-0.2805543470544459,0.18996865627784157
1534,CC118Lpir,Litr_l1,pSeva231,200,-0.3252235060273809,2.4858705955191533,0.3675845763963481,0.782879437872418,0.22032380608692825,0.9890115645739812,0.3585518429973525,-0.33392990097644704,0.07811789988350881
1535,CC118Lpir,Litr_l1,pSeva231,500,-0.3380614580692177,2.615708625734484,0.3700002758783349,0.8544385693264971,0.24344605652448026,0.9925463555474584,0.35886860973791207,-0.36062135917500426,0.024384559494135254
1536,CC118Lpir,Litr_l1,pSeva231,1000,-0.30872443982984404,2.71887306790186,0.3810290451687767,0.8998181496981466,0.2596022297349993,0.9913294676994728,0.3679657052498496,-0.34358993893246376,0.05850519494681586
1537,CC118Lpir,Litr_l1,pSeva231,2000,-0.2473690702306886,2.9534550334768706,0.3915942069893,0.9017720519970728,0.3153398085661788,0.9887296292220537,0.3716146093598627,-0.3229230935103159,0.10069708601425666
1538,CC118Lpir,Lmra_n1,pSeva231,0,0.8531699186931346,2.543221153354616,0.4503786596827583,0.5592712203857839,0.5597587604318506,0.9810600361415536,0.37320880572469983,0.7893802540148059,4.311389237402557
1539,CC118Lpir,Lmra_n1,pSeva231,5,0.18127570130411536,2.350283501855912,0.4374747545841796,0.6255340445816804,0.4643572062580488,0.9892928042301772,0.38744864270564616,0.1979762901769843,1.5106332958967925
1540,CC118Lpir,Lmra_n1,pSeva231,10,0.06794798834096105,2.344968825701534,0.4441506650008083,0.6284642182164928,0.4155497638061667,0.9913306050684852,0.4039863178612225,0.08461134916447778,1.1384533551215463
1541,CC118Lpir,Lmra_n1,pSeva231,20,-0.2508716215996734,2.396044132468468,0.3781523702091754,0.6872311290733943,0.2817478881039579,0.991550025519141,0.3628328398058279,-0.24999339670704995,0.2567500247488122
1542,CC118Lpir,Lmra_n1,pSeva231,30,-0.3343496642023633,2.303232675926035,0.3684024241032137,0.6846026040502111,0.2473790409882615,0.993078435756488,0.35695202880216914,-0.3212404046243027,0.10417088023475053
1543,CC118Lpir,Lmra_n1,pSeva231,40,-0.3492232126423151,2.3293603187063696,0.36110677712329226,0.6927062381775514,0.19620564205015573,0.9928005056026994,0.3540878616634445,-0.34182327650935607,0.062077895166170925
1544,CC118Lpir,Lmra_n1,pSeva231,70,-0.4058412247015871,2.3335588952426214,0.34965644778214905,0.7250566977179996,0.17517683929224565,0.9928757606406238,0.3442497049105848,-0.4000840147939103,-0.052476780462942
1545,CC118Lpir,Lmra_n1,pSeva231,100,-0.3942701431262505,2.3652459402444643,0.3562038391391457,0.7199740112937707,0.18456763794445266,0.9931559529105282,0.3500841909709737,-0.39094056592313453,-0.03493711582014425
1546,CC118Lpir,Lmra_n1,pSeva231,200,-0.3738252833993952,2.381317275758473,0.35766465255716434,0.7269745154246149,0.18561563951607854,0.9914827086706754,0.3514493090067383,-0.3719630979164628,0.0019828165101498313
1547,CC118Lpir,Lmra_n1,pSeva231,500,-0.4023747689771506,2.3814889973368283,0.3526774923594319,0.7689537911598049,0.17938200099045953,0.9928046732359356,0.3469568858578901,-0.40071122172961204,-0.053674069263737044
1548,CC118Lpir,Lmra_n1,pSeva231,1000,-0.37725724600161936,2.419717554046329,0.3582653640459135,0.73406489246107,0.1943850629846439,0.9919686837246422,0.3514315602739844,-0.3789657454248577,-0.011722200024669673
1549,CC118Lpir,Lmra_n1,pSeva231,2000,-0.3128320062422753,2.6450239493880487,0.3627632141189943,0.7102191727121541,0.2394111254189808,0.9911587992983032,0.3522134371303184,-0.34258592497654883,0.06053482604842353
1550,CC118Lpir,Phif_p1,pSeva231,0,0.17585063539826154,2.465041038857705,0.4622455796281477,0.6125192755733166,0.3894818052109987,0.9900416901948572,0.4257439690267452,0.1572355759470771,1.3719990619538809
1551,CC118Lpir,Phif_p1,pSeva231,5,-0.3395780230243309,2.2749221278132548,0.3670528696316753,0.6560944048478077,0.21527901722792603,0.9932072547056054,0.3584464274435031,-0.3243080633006212,0.09784229440047659
1552,CC118Lpir,Phif_p1,pSeva231,10,-0.34376340248886045,2.3116769676692317,0.3724605849027017,0.6587483014842138,0.16571091023406054,0.9930763903181364,0.36731108383414185,-0.3353279492477347,0.07526771361356241
1553,CC118Lpir,Phif_p1,pSeva231,20,-0.4233822698865756,2.319260654716764,0.3530675470248007,0.7005961596404672,0.11991158208524587,0.9931811703563128,0.3505200146413377,-0.4183999394444483,-0.08713305884375902
1554,CC118Lpir,Phif_p1,pSeva231,30,-0.37229310813352795,2.3274388138011335,0.36859523741314587,0.6506734949196453,0.14268836696319673,0.9863534026207104,0.36482364732558986,-0.36628982231418106,0.013156681419066037
1555,CC118Lpir,Phif_p1,pSeva231,40,-0.41666132313005294,2.218205369371254,0.360714625612716,0.6730989899703086,0.17339697463444553,0.9924454660936728,0.355250525460422,-0.3996095038360016,-0.051570477194781854
1556,CC118Lpir,Phif_p1,pSeva231,70,-0.3723452219661432,2.3425282940029137,0.3630455656339548,0.6636908112928145,0.13497667815452602,0.9887189948044348,0.35972325424054474,-0.3679757055295395,0.009829608327323186
1557,CC118Lpir,Phif_p1,pSeva231,100,-0.4011305445951332,2.2796093351025712,0.3586467850444637,0.6571347089188524,0.12008083010323033,0.9893954114577656,0.3560516592739745,-0.3931285125566415,-0.03914881080378263
1558,CC118Lpir,Phif_p1,pSeva231,200,-0.4267318828578087,2.2893032460259017,0.3573938545954073,0.6854469365778673,0.13784374610774494,0.9915017313573002,0.35398216844692404,-0.4186530539081236,-0.08760755396668835
1559,CC118Lpir,Phif_p1,pSeva231,500,-0.4327608485050303,2.3551658905172586,0.3546764295009408,0.7154771314901021,0.1413389671223999,0.9925985597015397,0.3511159250539478,-0.4294998333214424,-0.10782877679400005
1560,CC118Lpir,Phif_p1,pSeva231,1000,-0.4291779945617027,2.36847449387938,0.35665294194284936,0.7109605290905718,0.12041761085989484,0.9936331122671216,0.3540576942161384,-0.4271703904564844,-0.10350456335036871
1561,CC118Lpir,Phif_p1,pSeva231,2000,-0.4033751231679448,2.6088269083021842,0.361026763548756,0.7042000998575314,0.1506601087308728,0.9920042698368656,0.3569058675306596,-0.4193728943763534,-0.08895632981990088
1562,CC118Lpir,Phif_p2,pSeva231,0,2.2072317704411124,2.291446665547765,0.4766170168121339,0.5668372759736298,0.5359487002922692,0.9886716058107892,0.40238417843614416,2.256920866990985,25.25541428625235
1563,CC118Lpir,Phif_p2,pSeva231,5,1.5582295234651766,2.3008976995861152,0.5149175046851032,0.6002646693222208,0.4980818357995117,0.9907473532090336,0.44650043007336976,1.6013024426782916,12.167130767185192
1564,CC118Lpir,Phif_p2,pSeva231,10,1.41472893611811,2.350879196067348,0.5549622822066955,0.5989334534922973,0.4662103595828218,0.9901392530326116,0.4909606438165239,1.4366865064218923,10.022603447586615
1565,CC118Lpir,Phif_p2,pSeva231,20,0.3389409215637339,2.358032279269393,0.6083696467707488,0.6527237469408793,0.3896962881633662,0.9738677927149147,0.5602740297768609,0.35480494309741584,2.1002690946913445
1566,CC118Lpir,Phif_p2,pSeva231,30,0.11391544260250773,2.3846439353380413,0.5594772052677066,0.6471273802763485,0.3593521228073673,0.9681338705083312,0.5221052706003853,0.11921717605996457,1.2476250971851448
1567,CC118Lpir,Phif_p2,pSeva231,40,-0.2899255050018766,2.4250287039666145,0.3940145822866023,0.6495906097260609,0.2491778720175717,0.9946258336839576,0.3815864706537253,-0.2934500833841628,0.16239564408469834
1568,CC118Lpir,Phif_p2,pSeva231,70,-0.3751022166012357,2.52251883278391,0.3685130431058226,0.6972843159466469,0.15410874706073194,0.9880191805753962,0.36411074660219656,-0.384941714726412,-0.023342227204240062
1569,CC118Lpir,Phif_p2,pSeva231,100,-0.4152751124961178,2.4321598677427527,0.3631209710335114,0.7309968174850612,0.21318826670016,0.9918362086262736,0.3547732329860065,-0.4184998950303868,-0.08732045260002269
1570,CC118Lpir,Phif_p2,pSeva231,200,-0.4248698909474073,2.4128355356793745,0.35324552536637244,0.6971962536667858,0.1598979458489519,0.9923475889924344,0.3487005097230241,-0.4257713144927017,-0.1009025715115474
1571,CC118Lpir,Phif_p2,pSeva231,500,-0.4076860917799414,2.4522258739962157,0.35372735423342466,0.6904416232412541,0.14378841893776528,0.990305339486124,0.35005157986575824,-0.41140746331954814,-0.07397717513002476
1572,CC118Lpir,Phif_p2,pSeva231,1000,-0.4007984838745577,2.44639507523052,0.35882547055853903,0.6746737407150358,0.15657681654481762,0.989942851211422,0.3543996396323112,-0.4045197457079851,-0.06092814041331563
1573,CC118Lpir,Phif_p2,pSeva231,2000,-0.3755582693596674,2.6550109645172033,0.3681765808566635,0.6758898814840432,0.18589072774372425,0.9906258932764735,0.361759419012948,-0.40120763894538414,-0.05462115851547897
1574,CC118Lpir,Phif_p3,pSeva231,0,2.2395476534547956,2.649192577355158,0.4768195396632785,0.5579686231705874,0.5681989830953037,0.9834131170723412,0.3923705998660252,2.1193789701158163,21.75791804520586
1575,CC118Lpir,Phif_p3,pSeva231,5,1.6071456124423007,2.605159413371719,0.5448171881423224,0.6021723346646956,0.4930583505306656,0.9866605807063852,0.4739889068488119,1.516387148198287,11.016879759486015
1576,CC118Lpir,Phif_p3,pSeva231,10,1.4197255419119386,2.631206773337344,0.6198905671870327,0.6115160943245214,0.4747298056635371,0.9732800599608052,0.5455852690800311,1.309284034312462,8.588996833619564
1577,CC118Lpir,Phif_p3,pSeva231,20,0.8635105250120054,2.699882689140942,0.7594055383170532,0.6500610349688406,0.42149305535403103,0.9381993754972504,0.6886529617745569,0.7166924477172328,3.871568972962106
1578,CC118Lpir,Phif_p3,pSeva231,30,0.5045119753582692,2.8137256633607595,0.7495382357043463,0.704944278448279,0.35849585298266023,0.9321442290537424,0.6997174177539214,0.3474619400002648,2.070549112812678
1579,CC118Lpir,Phif_p3,pSeva231,40,-0.049255500408502725,2.7861956888293866,0.4949284653906125,0.7004113116467287,0.3095817667019313,0.9838330532446776,0.4706140281635667,-0.13336520205819485,0.5312124768252364
1580,CC118Lpir,Phif_p3,pSeva231,70,-0.29588425149441433,2.8315950058210344,0.4011657807281859,0.7709291732441013,0.1534362476732403,0.9889916480815656,0.3964153957802658,-0.3302076902318842,0.0857257877122736
1581,CC118Lpir,Phif_p3,pSeva231,100,-0.33114269618915343,2.8169760158715818,0.3887292499676391,0.7254810615310371,0.2019877954670424,0.99209090302545,0.38071677773766777,-0.3760869138788795,-0.006099598081643978
1582,CC118Lpir,Phif_p3,pSeva231,200,-0.3515730680007719,2.7798247599756545,0.3806023618312123,0.724673150652445,0.17328360392074876,0.9908936072991276,0.3748445969791767,-0.3859852086504275,-0.025364146547388156
1583,CC118Lpir,Phif_p3,pSeva231,500,-0.34475872643948785,2.7657335718380804,0.3774596370974261,0.7135412887327257,0.18658456206138893,0.9881577730252182,0.3708310323870141,-0.380688787236617,-0.015079711620504076
1584,CC118Lpir,Phif_p3,pSeva231,1000,-0.36691252147623626,2.7174097613603867,0.36931658726916267,0.7088849356829813,0.15862758200505994,0.9919332758886588,0.3646404809314501,-0.3930027303359766,-0.03890693547937972
1585,CC118Lpir,Phif_p3,pSeva231,2000,-0.36100544359485787,2.749440860058618,0.3799202959809123,0.7015783805720034,0.15347182088436015,0.9920270576405262,0.3754193896128214,-0.3899048929854042,-0.032940278211004016
1586,CC118Lpir,Psra_r1,pSeva231,0,2.0393385362999035,2.5744513262521265,0.4666521507208071,0.5411228089593593,0.5659043357321376,0.980871049795276,0.3847411237440675,1.955036221172588,18.163192587376212
1587,CC118Lpir,Psra_r1,pSeva231,5,1.478637168766345,2.303306585344822,0.5030733207108591,0.5729749986436489,0.5346501525981673,0.9879257846173898,0.4251339300813737,1.5248295727080934,11.126916782655735
1588,CC118Lpir,Psra_r1,pSeva231,10,1.0133838441797842,2.2484216560475487,0.5135744960851903,0.5605861303800327,0.4656541173947663,0.9888774459368056,0.4544963800599023,1.078776733341658,6.416870458475808
1589,CC118Lpir,Psra_r1,pSeva231,20,0.3281960328807014,2.216467257074514,0.4863806983326251,0.6034173918925761,0.4445626555216857,0.9926417273078662,0.4356744198903969,0.3945749371878929,2.265080953511376
1590,CC118Lpir,Psra_r1,pSeva231,30,-0.06405436393576883,2.2329308540353656,0.4211346341353412,0.6297672546658768,0.37099747890906104,0.9916506140740968,0.3910798864785516,-0.022181972758600448,0.8244130741479495
1591,CC118Lpir,Psra_r1,pSeva231,40,-0.12645753146911556,2.187495542515176,0.3997685883268636,0.6283956214638544,0.3544355777638985,0.9939072249197629,0.37381578574892255,-0.07815617284982539,0.6727307496108551
1592,CC118Lpir,Psra_r1,pSeva231,70,-0.2332384101300365,2.1746640633253187,0.3706122642545962,0.6350146317513393,0.2954632880671797,0.9950799119681656,0.3540659440357241,-0.19408665953014112,0.38432587820919345
1593,CC118Lpir,Psra_r1,pSeva231,100,-0.3627136574452425,2.2885643982043966,0.3612414397252085,0.7310267135159171,0.18648775430827585,0.9936345024683172,0.3549042842202215,-0.3522869295608486,0.04100909842734755
1594,CC118Lpir,Psra_r1,pSeva231,200,-0.3728414110070935,2.3682711114495225,0.3584763382976463,0.7675674833349551,0.198636532973316,0.988798119339822,0.3513330612187784,-0.3697394207692467,0.006354932790569374
1595,CC118Lpir,Psra_r1,pSeva231,500,-0.42238411219052224,2.4484586484767696,0.35350278544375874,0.8433951910724873,0.21904341867490654,0.9913000970421016,0.3449180100636688,-0.426676227009436,-0.10258593737369724
1596,CC118Lpir,Psra_r1,pSeva231,1000,-0.4631658676376108,2.4354672284125125,0.35275884311890443,0.8735609992047568,0.20436527646322492,0.9921735847992011,0.3453137619230866,-0.4659518148663517,-0.17419985429321452
1597,CC118Lpir,Psra_r1,pSeva231,2000,-0.3652921647432269,2.8485648056550312,0.3678031914076906,0.8527973862076342,0.2378997966733205,0.9887389786526724,0.3572434524670036,-0.411141307329945,-0.07347460047140385
1598,CC118Lpir,Qacr_q1,pSeva231,0,-0.09554807773829163,2.8851224758234726,0.4804727636771574,0.902253977022776,0.24541851359783776,0.9873643045817371,0.4657785725226028,-0.1587261172435006,0.4687774542258944
1599,CC118Lpir,Qacr_q1,pSeva231,5,-0.15125865127492455,2.5859215570143923,0.4762820727904981,0.8724638730105134,0.16823117238926055,0.9896091867001072,0.469493896099335,-0.16817640707870976,0.4459141339418801
1600,CC118Lpir,Qacr_q1,pSeva231,10,-0.13351968179196008,2.6232990948226935,0.5019168467401177,0.8794492011427373,0.17812937520834204,0.98693999242141,0.493889728773689,-0.1560468770957308,0.4752988149289841
1601,CC118Lpir,Qacr_q1,pSeva231,20,-0.12207393642236533,2.69605960213646,0.4963110370355419,0.8854115620452337,0.1724436668576432,0.9856356983804088,0.488875990689557,-0.15052647948279052,0.48879086329760313
1602,CC118Lpir,Qacr_q1,pSeva231,30,-0.16289923565730458,2.6621043880322426,0.491467634874492,0.926538434280131,0.18508474287594684,0.9912845299298824,0.4829763343068378,-0.18846363427775625,0.39755647402603406
1603,CC118Lpir,Qacr_q1,pSeva231,40,-0.11812573920917772,2.747400069430858,0.5230247540180755,0.9501605030364271,0.2082293196841964,0.9857104238273648,0.5115600685282623,-0.157749478113295,0.4711526032995198
1604,CC118Lpir,Qacr_q1,pSeva231,70,-0.15257206911121554,2.82044951545232,0.5624667117571046,1.1701929607491723,0.3779681962708128,0.9749062874301876,0.5207421322348501,-0.2286466734964452,0.30462214151869094
1605,CC118Lpir,Qacr_q1,pSeva231,100,-0.4326282800029143,2.633725518437337,0.493426828432353,1.1543673513647874,0.4560188755332135,0.9495795663489348,0.4391351255789387,-0.4778534971721088,-0.19535152780207263
1606,CC118Lpir,Qacr_q1,pSeva231,200,-0.541468189575113,2.619461823720944,0.4547087393379658,1.037812360675723,0.21109599987797906,0.9964052566462704,0.4444620296915013,-0.5616081441925266,-0.33728935497435086
1607,CC118Lpir,Qacr_q1,pSeva231,500,-0.5617189467118049,2.4808700767387317,0.5122622027496241,0.745910607036414,0.13692527146912795,0.9878486987836851,0.5074373996259965,-0.5691628625602554,-0.3495173159641241
1608,CC118Lpir,Qacr_q1,pSeva231,1000,-0.5533142224313803,2.528659607266764,0.4927241838753328,0.7386725131401998,0.16552628299373875,0.9903808264660632,0.4859272405186607,-0.5673311901537217,-0.34656107484851245
1609,CC118Lpir,Qacr_q1,pSeva231,2000,14.999999996539644,4.55426799249616,4.999999999999999,0.760122241451654,0.9539160278992648,0.3674584942130095,1.5003683857380568,1.4932209544408894,10.7196645508569
1610,CC118Lpir,Qacr_q2,pSeva231,0,1.5898450510820168,2.4845208257000277,0.4549571796576232,0.534506929895181,0.5712653947356068,0.9805464431400862,0.3734131134681252,1.5495781643249051,11.454890670047174
1611,CC118Lpir,Qacr_q2,pSeva231,5,1.2068686389356706,2.2203882708987592,0.4701250008194126,0.5446202122296966,0.5297315628256599,0.9898808331236488,0.3987437387475963,1.2897816385953218,8.385220697155242
1612,CC118Lpir,Qacr_q2,pSeva231,10,1.0019974257789412,2.15291630062276,0.4921265105061772,0.5612791753130838,0.5009258380365964,0.9893945519442708,0.4259306772604619,1.11126937729393,6.69359339898598
1613,CC118Lpir,Qacr_q2,pSeva231,20,0.2568216424559269,2.1958635442259893,0.4937886832938354,0.6159981425057384,0.39963445857667024,0.9937289692094821,0.4526435376109012,0.3227641872617839,1.9721741077500339
1614,CC118Lpir,Qacr_q2,pSeva231,30,-0.1955677171904016,2.2129394529527486,0.4128256897311907,0.6646682442176075,0.2910788004836873,0.9935444969503704,0.3949499580486527,-0.16144025181712332,0.46218895037673446
1615,CC118Lpir,Qacr_q2,pSeva231,40,-0.29676098110491456,2.18916568264549,0.3823219553772235,0.6688641161856176,0.2529759437424755,0.9955761203650236,0.3698860043776449,-0.2660270729263857,0.22145903185827825
1616,CC118Lpir,Qacr_q2,pSeva231,70,-0.4012938072690972,2.230487969937909,0.3551931765999357,0.6824459768932962,0.1414967791307507,0.9932334210274274,0.3516194771860469,-0.38868425377325855,-0.03058415826283861
1617,CC118Lpir,Qacr_q2,pSeva231,100,-0.40453066399686655,2.233981172714062,0.3516663384959693,0.6864183709945718,0.13824013935494747,0.9927152077117402,0.3482898984895722,-0.3926516363773844,-0.038231631641774455
1618,CC118Lpir,Qacr_q2,pSeva231,200,-0.38389236362279294,2.2357303144980483,0.3597341040420163,0.6479224156353617,0.14440872008411312,0.9924974576433108,0.35596341646833524,-0.37058463149662746,0.004691963516069059
1619,CC118Lpir,Qacr_q2,pSeva231,500,-0.3773443989432474,2.1976198701219603,0.3595181465782066,0.6439952679033331,0.12860458543432118,0.9914105167422059,0.3565326905219559,-0.3626918147101581,0.020276099497161366
1620,CC118Lpir,Qacr_q2,pSeva231,1000,-0.38715408961504616,2.22292509081872,0.3609890164402321,0.6846006609509732,0.2193175099488119,0.9892116631322552,0.3522002117383654,-0.366478489010332,0.012784070853796332
1621,CC118Lpir,Qacr_q2,pSeva231,2000,-0.3526534109533188,2.5853401987220326,0.3700360186580286,0.6928044191326252,0.1922633773819588,0.9915406409952068,0.3631323905310669,-0.37151058696288464,0.0028717399900016686
1622,CC118Lpir,Srpr_s1,pSeva231,0,0.005106408326075528,2.522032179457894,0.40448761646538384,0.6330844753739959,0.3977509429599039,0.9898995986870104,0.3711147291423504,-0.025471268942905318,0.8152628034093354
1623,CC118Lpir,Srpr_s1,pSeva231,5,-0.34417591020782234,2.348774168697122,0.3679345486836416,0.6986597678512216,0.1828355954642122,0.9919152789112188,0.3617324606072661,-0.3390790093222472,0.06764012606762125
1624,CC118Lpir,Srpr_s1,pSeva231,10,-0.3658487017730889,2.179408773147139,0.3690069318972207,0.6517285536548793,0.1323637364398895,0.9929763999528494,0.3657601178733344,-0.349188644946938,0.04722460507865128
1625,CC118Lpir,Srpr_s1,pSeva231,20,-0.4084577559978736,2.258623100811455,0.35519813105309256,0.6781733033759552,0.10317735238674702,0.9923671737858616,0.35330242976888704,-0.4007254175536778,-0.05370115928777709
1626,CC118Lpir,Srpr_s1,pSeva231,30,-0.3393204598983177,2.1164300858303475,0.37334742162724577,0.6236573715325617,0.13617502361603825,0.9917928142455912,0.3698696138395313,-0.3160645114565165,0.11489286834970594
1627,CC118Lpir,Srpr_s1,pSeva231,40,-0.3394506981810532,2.1879036517634143,0.3750559011763644,0.6546066983950986,0.12740463823685405,0.99110916806942,0.3719995048332169,-0.3238437089189463,0.09879901190458754
1628,CC118Lpir,Srpr_s1,pSeva231,70,-0.3695268405375733,2.1952901558907256,0.3691879802550923,0.6560941459507877,0.118326460341159,0.993603448146354,0.3665943414014167,-0.3557828652118274,0.03401894374802761
1629,CC118Lpir,Srpr_s1,pSeva231,100,-0.3659473653253001,2.1950408808076007,0.3732239024925528,0.6369813998826204,0.103386522411218,0.9924492784494672,0.3712238909279896,-0.3534280702718899,0.03872469030850666
1630,CC118Lpir,Srpr_s1,pSeva231,200,-0.3304605996451004,2.1714916090311336,0.3820848217130193,0.6440428034108048,0.11456039877176608,0.9932879533779204,0.3795692840891218,-0.3148140895503687,0.11749148125730118
1631,CC118Lpir,Srpr_s1,pSeva231,500,-0.3260159914737156,2.1852582664917506,0.3895721373010233,0.6496833455322233,0.0930004289037168,0.9915824772341526,0.387883758394806,-0.31394536140842744,0.11929877631613452
1632,CC118Lpir,Srpr_s1,pSeva231,1000,-0.3353898555798634,2.1765332086708047,0.3861229882149373,0.6537605250408433,0.08903338501260699,0.9914154264873168,0.3845895557263467,-0.3235490478467255,0.09940633773488396
1633,CC118Lpir,Srpr_s1,pSeva231,2000,-0.2937645667070682,2.4984106635661263,0.3924875908584976,0.6366041533795441,0.10772067884379434,0.9871302220894591,0.3902037834560505,-0.30018685798247724,0.14813218859450267
1634,CC118Lpir,Srpr_s2,pSeva231,0,0.9742414208877576,2.510863370527084,0.4603253379952473,0.5449576147085997,0.5425490581279091,0.9834661626835738,0.3866843862350847,0.9242169216788859,5.216951658265349
1635,CC118Lpir,Srpr_s2,pSeva231,5,0.2603158093631293,2.203898849072877,0.4762769585170418,0.5827780359786926,0.4201594962593765,0.9863963328141222,0.4321976559604331,0.3282391293308419,1.993772537678833
